Číselný kód obce,Názov obce,Názov okresu,Názov kraja,NDC,PO
501204,Kolárovo,Komárno,Nitriansky,35,NZAM
503274,Kolta,Nové Zámky,Nitriansky,35,NZAM
501026,Komárno,Komárno,Nitriansky,35,NZAM
503282,Komjatice,Nové Zámky,Nitriansky,35,NZAM
503291,Komoča,Nové Zámky,Nitriansky,35,NZAM
501212,Kravany nad Dunajom,Komárno,Nitriansky,35,NZAM
503321,Lipová,Nové Zámky,Nitriansky,35,NZAM
501221,Lipové,Komárno,Nitriansky,35,NZAM
503363,Maňa,Nové Zámky,Nitriansky,35,NZAM
501239,Marcelová,Komárno,Nitriansky,35,NZAM
501247,Martovce,Komárno,Nitriansky,35,NZAM
503371,Michal nad Žitavou,Nové Zámky,Nitriansky,35,NZAM
501255,Moča,Komárno,Nitriansky,35,NZAM
501263,Modrany,Komárno,Nitriansky,35,NZAM
503398,Mojzesovo,Nové Zámky,Nitriansky,35,NZAM
501271,Mudroňovo,Komárno,Nitriansky,35,NZAM
501280,Nesvady,Komárno,Nitriansky,35,NZAM
503011,Nové Zámky,Nové Zámky,Nitriansky,35,NZAM
501301,Okoličná na Ostrove,Komárno,Nitriansky,35,NZAM
503452,Palárikovo,Nové Zámky,Nitriansky,35,NZAM
501310,Patince,Komárno,Nitriansky,35,NZAM
503479,Podhájska,Nové Zámky,Nitriansky,35,NZAM
503487,Pozba,Nové Zámky,Nitriansky,35,NZAM
501328,Pribeta,Komárno,Nitriansky,35,NZAM
503495,Radava,Nové Zámky,Nitriansky,35,NZAM
501336,Radvaň nad Dunajom,Komárno,Nitriansky,35,NZAM
503509,Rastislavice,Nové Zámky,Nitriansky,35,NZAM
503517,Rúbaň,Nové Zámky,Nitriansky,35,NZAM
503533,Semerovo,Nové Zámky,Nitriansky,35,NZAM
501344,Sokolce,Komárno,Nitriansky,35,NZAM
503550,Strekov,Nové Zámky,Nitriansky,35,NZAM
501115,Svätý Peter,Komárno,Nitriansky,35,NZAM
501352,Šrobárová,Komárno,Nitriansky,35,NZAM
503592,Šurany,Nové Zámky,Nitriansky,35,NZAM
501361,Tôň,Komárno,Nitriansky,35,NZAM
503606,Trávnica,Nové Zámky,Nitriansky,35,NZAM
501379,Trávnik,Komárno,Nitriansky,35,NZAM
503614,Tvrdošovce,Nové Zámky,Nitriansky,35,NZAM
556050,Úľany nad Žitavou,Nové Zámky,Nitriansky,35,NZAM
501387,Veľké Kosihy,Komárno,Nitriansky,35,NZAM
503631,Veľké Lovce,Nové Zámky,Nitriansky,35,NZAM
503380,Veľký Kýr,Nové Zámky,Nitriansky,35,NZAM
555827,Virt,Komárno,Nitriansky,35,NZAM
556025,Vlkas,Nové Zámky,Nitriansky,35,NZAM
501409,Vrbová nad Váhom,Komárno,Nitriansky,35,NZAM
501417,Zemianska Olča,Komárno,Nitriansky,35,NZAM
503649,Zemné,Nové Zámky,Nitriansky,35,NZAM
501425,Zlatná na Ostrove,Komárno,Nitriansky,35,NZAM
502049,Bajka,Levice,Nitriansky,36,LECE
503037,Bajtava,Nové Zámky,Nitriansky,36,LECE
502057,Bátovce,Levice,Nitriansky,36,LECE
503061,Belá,Nové Zámky,Nitriansky,36,LECE
502065,Beša,Levice,Nitriansky,36,LECE
502073,Bielovce,Levice,Nitriansky,36,LECE
503088,Bíňa,Nové Zámky,Nitriansky,36,LECE
580937,Bohunice,Levice,Nitriansky,36,LECE
502090,Bory,Levice,Nitriansky,36,LECE
502103,Brhlovce,Levice,Nitriansky,36,LECE
503100,Bruty,Nové Zámky,Nitriansky,36,LECE
502111,Čajkov,Levice,Nitriansky,36,LECE
502120,Čaka,Levice,Nitriansky,36,LECE
555843,Čata,Levice,Nitriansky,36,LECE
502154,Demandice,Levice,Nitriansky,36,LECE
502162,Devičany,Levice,Nitriansky,36,LECE
502171,Dolná Seč,Levice,Nitriansky,36,LECE
502189,Dolné Semerovce,Levice,Nitriansky,36,LECE
502197,Dolný Pial,Levice,Nitriansky,36,LECE
502201,Domadice,Levice,Nitriansky,36,LECE
502219,Drženice,Levice,Nitriansky,36,LECE
502227,Farná,Levice,Nitriansky,36,LECE
503185,Gbelce,Nové Zámky,Nitriansky,36,LECE
502243,Hokovce,Levice,Nitriansky,36,LECE
502251,Hontianska Vrbica,Levice,Nitriansky,36,LECE
545350,Hontianske Trsťany,Levice,Nitriansky,36,LECE
502260,Horná Seč,Levice,Nitriansky,36,LECE
502278,Horné Semerovce,Levice,Nitriansky,36,LECE
502286,Horné Turovce,Levice,Nitriansky,36,LECE
502294,Horný Pial,Levice,Nitriansky,36,LECE
581895,Hrkovce,Levice,Nitriansky,36,LECE
502324,Hronovce,Levice,Nitriansky,36,LECE
502332,Hronské Kľačany,Levice,Nitriansky,36,LECE
502341,Hronské Kosihy,Levice,Nitriansky,36,LECE
503207,Chľaba,Nové Zámky,Nitriansky,36,LECE
502359,Iňa,Levice,Nitriansky,36,LECE
502367,Ipeľské Úľany,Levice,Nitriansky,36,LECE
502375,Ipeľský Sokolec,Levice,Nitriansky,36,LECE
502383,Jabloňovce,Levice,Nitriansky,36,LECE
556777,Jesenské,Levice,Nitriansky,36,LECE
502391,Jur nad Hronom,Levice,Nitriansky,36,LECE
502413,Kalná nad Hronom,Levice,Nitriansky,36,LECE
503231,Kamenica nad Hronom,Nové Zámky,Nitriansky,36,LECE
503240,Kamenín,Nové Zámky,Nitriansky,36,LECE
503258,Kamenný Most,Nové Zámky,Nitriansky,36,LECE
502472,Keť,Levice,Nitriansky,36,LECE
502421,Kozárovce,Levice,Nitriansky,36,LECE
502430,Krškany,Levice,Nitriansky,36,LECE
502448,Kubáňovo,Levice,Nitriansky,36,LECE
502456,Kukučínov,Levice,Nitriansky,36,LECE
502464,Kuraľany,Levice,Nitriansky,36,LECE
503312,Leľa,Nové Zámky,Nitriansky,36,LECE
502031,Levice,Levice,Nitriansky,36,LECE
502481,Lok,Levice,Nitriansky,36,LECE
502499,Lontov,Levice,Nitriansky,36,LECE
503339,Ľubá,Nové Zámky,Nitriansky,36,LECE
502502,Lula,Levice,Nitriansky,36,LECE
503347,Malá nad Hronom,Nové Zámky,Nitriansky,36,LECE
502511,Málaš,Levice,Nitriansky,36,LECE
503355,Malé Kosihy,Nové Zámky,Nitriansky,36,LECE
581135,Malé Kozmálovce,Levice,Nitriansky,36,LECE
502537,Malé Ludince,Levice,Nitriansky,36,LECE
503401,Mužla,Nové Zámky,Nitriansky,36,LECE
502570,Mýtne Ludany,Levice,Nitriansky,36,LECE
556092,Nána,Nové Zámky,Nitriansky,36,LECE
502588,Nová Dedina,Levice,Nitriansky,36,LECE
503436,Nová Vieska,Nové Zámky,Nitriansky,36,LECE
502596,Nový Tekov,Levice,Nitriansky,36,LECE
502600,Nýrovce,Levice,Nitriansky,36,LECE
582361,Obid,Nové Zámky,Nitriansky,36,LECE
502618,Ondrejovce,Levice,Nitriansky,36,LECE
502626,Pastovce,Levice,Nitriansky,36,LECE
556033,Pavlová,Nové Zámky,Nitriansky,36,LECE
502634,Pečenice,Levice,Nitriansky,36,LECE
502642,Plášťovce,Levice,Nitriansky,36,LECE
502651,Plavé Vozokany,Levice,Nitriansky,36,LECE
502669,Podlužany,Levice,Nitriansky,36,LECE
502677,Pohronský Ruskov,Levice,Nitriansky,36,LECE
502693,Pukanec,Levice,Nitriansky,36,LECE
502707,Rybník,Levice,Nitriansky,36,LECE
503525,Salka,Nové Zámky,Nitriansky,36,LECE
502715,Santovka,Levice,Nitriansky,36,LECE
502723,Sazdice,Levice,Nitriansky,36,LECE
502731,Sikenica,Levice,Nitriansky,36,LECE
503541,Sikenička,Nové Zámky,Nitriansky,36,LECE
502740,Slatina,Levice,Nitriansky,36,LECE
502758,Starý Hrádok,Levice,Nitriansky,36,LECE
502766,Starý Tekov,Levice,Nitriansky,36,LECE
503568,Svodín,Nové Zámky,Nitriansky,36,LECE
502782,Šahy,Levice,Nitriansky,36,LECE
502791,Šalov,Levice,Nitriansky,36,LECE
503576,Šarkan,Nové Zámky,Nitriansky,36,LECE
502804,Šarovce,Levice,Nitriansky,36,LECE
503584,Štúrovo,Nové Zámky,Nitriansky,36,LECE
502812,Tehla,Levice,Nitriansky,36,LECE
502821,Tekovské Lužany,Levice,Nitriansky,36,LECE
502847,Tekovský Hrádok,Levice,Nitriansky,36,LECE
502863,Tlmače,Levice,Nitriansky,36,LECE
502871,Tupá,Levice,Nitriansky,36,LECE
502880,Turá,Levice,Nitriansky,36,LECE
502898,Uhliská,Levice,Nitriansky,36,LECE
581160,Veľké Kozmálovce,Levice,Nitriansky,36,LECE
502910,Veľké Ludince,Levice,Nitriansky,36,LECE
502928,Veľké Turovce,Levice,Nitriansky,36,LECE
502936,Veľký Ďur,Levice,Nitriansky,36,LECE
502944,Vyškovce nad Ipľom,Levice,Nitriansky,36,LECE
502952,Vyšné nad Hronom,Levice,Nitriansky,36,LECE
502961,Zalaba,Levice,Nitriansky,36,LECE
502979,Zbrojníky,Levice,Nitriansky,36,LECE
502987,Želiezovce,Levice,Nitriansky,36,LECE
502995,Žemberovce,Levice,Nitriansky,36,LECE
503002,Žemliare,Levice,Nitriansky,36,LECE
500020,Alekšince,Nitra,Nitriansky,37,NI
500046,Báb,Nitra,Nitriansky,37,NI
581623,Babindol,Nitra,Nitriansky,37,NI
500062,Beladice,Zlaté Moravce,Nitriansky,37,NI
500071,Branč,Nitra,Nitriansky,37,NI
545589,Cabaj - Čápor,Nitra,Nitriansky,37,NI
582387,Čab,Nitra,Nitriansky,37,NI
500101,Čakajovce,Nitra,Nitriansky,37,NI
500127,Čaradice,Zlaté Moravce,Nitriansky,37,NI
555886,Čechynce,Nitra,Nitriansky,37,NI
500135,Čeľadice,Nitra,Nitriansky,37,NI
555916,Červený Hrádok,Zlaté Moravce,Nitriansky,37,NI
500151,Čierne Kľačany,Zlaté Moravce,Nitriansky,37,NI
500160,Čifáre,Nitra,Nitriansky,37,NI
500194,Dolné Obdokovce,Nitra,Nitriansky,37,NI
500232,Golianovo,Nitra,Nitriansky,37,NI
500241,Hájske,Šaľa,Nitriansky,37,NI
555878,Horná Kráľová,Šaľa,Nitriansky,37,NI
500283,Hostie,Zlaté Moravce,Nitriansky,37,NI
555959,Hosťová,Nitra,Nitriansky,37,NI
500305,Hosťovce,Zlaté Moravce,Nitriansky,37,NI
500313,Hruboňovo,Nitra,Nitriansky,37,NI
500321,Choča,Zlaté Moravce,Nitriansky,37,NI
558320,Ivanka pri Nitre,Nitra,Nitriansky,37,NI
500356,Jarok,Nitra,Nitriansky,37,NI
500364,Jedľové Kostoľany,Zlaté Moravce,Nitriansky,37,NI
500372,Jelenec,Nitra,Nitriansky,37,NI
500381,Jelšovce,Nitra,Nitriansky,37,NI
500399,Kapince,Nitra,Nitriansky,37,NI
500402,Klasov,Nitra,Nitriansky,37,NI
500411,Kolíňany,Nitra,Nitriansky,37,NI
500429,Kostoľany pod Tribečom,Zlaté Moravce,Nitriansky,37,NI
581704,Kuzmice,Topoľčany,Nitriansky,37,NI
500437,Ladice,Zlaté Moravce,Nitriansky,37,NI
545635,Lefantovce,Nitra,Nitriansky,37,NI
500453,Lehota,Nitra,Nitriansky,37,NI
500461,Lovce,Zlaté Moravce,Nitriansky,37,NI
500470,Lúčnica nad Žitavou,Nitra,Nitriansky,37,NI
581097,Ľudovítová,Nitra,Nitriansky,37,NI
500488,Lukáčovce,Nitra,Nitriansky,37,NI
580899,Lužianky,Nitra,Nitriansky,37,NI
500500,Machulince,Zlaté Moravce,Nitriansky,37,NI
556785,Malé Chyndice,Nitra,Nitriansky,37,NI
555924,Malé Vozokany,Zlaté Moravce,Nitriansky,37,NI
500534,Malé Zálužie,Nitra,Nitriansky,37,NI
555908,Malý Cetín,Nitra,Nitriansky,37,NI
555851,Malý Lapáš,Nitra,Nitriansky,37,NI
500542,Mankovce,Zlaté Moravce,Nitriansky,37,NI
500551,Martin nad Žitavou,Zlaté Moravce,Nitriansky,37,NI
500569,Melek,Nitra,Nitriansky,37,NI
500739,Močenok,Šaľa,Nitriansky,37,NI
500577,Mojmírovce,Nitra,Nitriansky,37,NI
500585,Nemčiňany,Zlaté Moravce,Nitriansky,37,NI
500593,Neverice,Zlaté Moravce,Nitriansky,37,NI
500607,Nevidzany,Zlaté Moravce,Nitriansky,37,NI
500011,Nitra,Nitra,Nitriansky,37,NI
556696,Nitrianske Hrnčiarovce,Nitra,Nitriansky,37,NI
500631,Nová Ves nad Žitavou,Nitra,Nitriansky,37,NI
500640,Nové Sady,Nitra,Nitriansky,37,NI
500658,Obyce,Zlaté Moravce,Nitriansky,37,NI
500666,Paňa,Nitra,Nitriansky,37,NI
500674,Podhorany,Nitra,Nitriansky,37,NI
500682,Pohranice,Nitra,Nitriansky,37,NI
500691,Poľný Kesov,Nitra,Nitriansky,37,NI
500704,Rišňovce,Nitra,Nitriansky,37,NI
500712,Rumanová,Nitra,Nitriansky,37,NI
500721,Skýcov,Zlaté Moravce,Nitriansky,37,NI
500747,Sľažany,Zlaté Moravce,Nitriansky,37,NI
500755,Slepčany,Zlaté Moravce,Nitriansky,37,NI
555991,Svätoplukovo,Nitra,Nitriansky,37,NI
581691,Štefanovičová,Nitra,Nitriansky,37,NI
500780,Šurianky,Nitra,Nitriansky,37,NI
500798,Tajná,Nitra,Nitriansky,37,NI
555967,Telince,Nitra,Nitriansky,37,NI
500810,Tesárske Mlyňany,Zlaté Moravce,Nitriansky,37,NI
500828,Topoľčianky,Zlaté Moravce,Nitriansky,37,NI
500836,Velčice,Zlaté Moravce,Nitriansky,37,NI
500844,Veľká Dolina,Nitra,Nitriansky,37,NI
500518,Veľké Chyndice,Nitra,Nitriansky,37,NI
555932,Veľké Vozokany,Zlaté Moravce,Nitriansky,37,NI
500887,Veľké Zálužie,Nitra,Nitriansky,37,NI
500895,Veľký Cetín,Nitra,Nitriansky,37,NI
555860,Veľký Lapáš,Nitra,Nitriansky,37,NI
500909,Vieska nad Žitavou,Zlaté Moravce,Nitriansky,37,NI
500917,Vinodol,Nitra,Nitriansky,37,NI
500925,Volkovce,Zlaté Moravce,Nitriansky,37,NI
500933,Vráble,Nitra,Nitriansky,37,NI
500941,Výčapy - Opatovce,Nitra,Nitriansky,37,NI
500950,Zbehy,Nitra,Nitriansky,37,NI
500968,Zlaté Moravce,Zlaté Moravce,Nitriansky,37,NI
500976,Zlatno,Zlaté Moravce,Nitriansky,37,NI
500984,Žikava,Zlaté Moravce,Nitriansky,37,NI
500992,Žirany,Nitra,Nitriansky,37,NI
501018,Žitavce,Nitra,Nitriansky,37,NI
556220,Ardanovce,Topoľčany,Nitriansky,38,TOPL
542652,Bánovce nad Bebravou,Bánovce nad Bebravou,Trenčiansky,38,TOPL
542661,Belince,Topoľčany,Nitriansky,38,TOPL
542695,Biskupová,Topoľčany,Nitriansky,38,TOPL
542709,Blesovce,Topoľčany,Nitriansky,38,TOPL
542717,Bojná,Topoľčany,Nitriansky,38,TOPL
556793,Borčany,Bánovce nad Bebravou,Trenčiansky,38,TOPL
542733,Bošany,Partizánske,Trenčiansky,38,TOPL
542741,Brezolupy,Bánovce nad Bebravou,Trenčiansky,38,TOPL
580449,Brodzany,Partizánske,Trenčiansky,38,TOPL
542776,Cimenná,Bánovce nad Bebravou,Trenčiansky,38,TOPL
556297,Čeľadince,Topoľčany,Nitriansky,38,TOPL
542792,Čermany,Topoľčany,Nitriansky,38,TOPL
542806,Čierna Lehota,Bánovce nad Bebravou,Trenčiansky,38,TOPL
542822,Dežerice,Bánovce nad Bebravou,Trenčiansky,38,TOPL
542849,Dolné Naštice,Bánovce nad Bebravou,Trenčiansky,38,TOPL
542857,Dubnička,Bánovce nad Bebravou,Trenčiansky,38,TOPL
556262,Dvorany nad Nitrou,Topoľčany,Nitriansky,38,TOPL
542873,Dvorec,Bánovce nad Bebravou,Trenčiansky,38,TOPL
542881,Hajná Nová Ves,Topoľčany,Nitriansky,38,TOPL
542890,Haláčovce,Bánovce nad Bebravou,Trenčiansky,38,TOPL
556351,Horné Chlebany,Topoľčany,Nitriansky,38,TOPL
542920,Horné Naštice,Bánovce nad Bebravou,Trenčiansky,38,TOPL
542938,Horné Obdokovce,Topoľčany,Nitriansky,38,TOPL
542954,Horné Štitáre,Topoľčany,Nitriansky,38,TOPL
542962,Hradište,Partizánske,Trenčiansky,38,TOPL
542971,Hrušovany,Topoľčany,Nitriansky,38,TOPL
556165,Chrabrany,Topoľčany,Nitriansky,38,TOPL
556408,Chudá Lehota,Bánovce nad Bebravou,Trenčiansky,38,TOPL
543004,Chynorany,Partizánske,Trenčiansky,38,TOPL
556157,Jacovce,Topoľčany,Nitriansky,38,TOPL
556416,Ješkova Ves,Partizánske,Trenčiansky,38,TOPL
543039,Kamanová,Topoľčany,Nitriansky,38,TOPL
543047,Klátova Nová Ves,Partizánske,Trenčiansky,38,TOPL
543055,Kolačno,Partizánske,Trenčiansky,38,TOPL
543063,Koniarovce,Topoľčany,Nitriansky,38,TOPL
543071,Kovarce,Topoľčany,Nitriansky,38,TOPL
543080,Krásna Ves,Bánovce nad Bebravou,Trenčiansky,38,TOPL
556246,Krásno,Partizánske,Trenčiansky,38,TOPL
543101,Krnča,Topoľčany,Nitriansky,38,TOPL
543110,Krtovce,Topoľčany,Nitriansky,38,TOPL
556149,Krušovce,Topoľčany,Nitriansky,38,TOPL
543136,Kšinná,Bánovce nad Bebravou,Trenčiansky,38,TOPL
556360,Libichava,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505021,Lipovník,Topoľčany,Nitriansky,38,TOPL
556173,Livina,Partizánske,Trenčiansky,38,TOPL
556190,Livinské Opatovce,Partizánske,Trenčiansky,38,TOPL
505048,Ludanice,Topoľčany,Nitriansky,38,TOPL
505056,Ľutov,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505064,Lužany,Topoľčany,Nitriansky,38,TOPL
505072,Malá Hradná,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505102,Malé Hoste,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505129,Malé Kršteňany,Partizánske,Trenčiansky,38,TOPL
505137,Malé Ripňany,Topoľčany,Nitriansky,38,TOPL
580953,Malé Uherce,Partizánske,Trenčiansky,38,TOPL
505153,Miezgovce,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505170,Nadlice,Partizánske,Trenčiansky,38,TOPL
505196,Nedanovce,Partizánske,Trenčiansky,38,TOPL
505200,Nedašovce,Bánovce nad Bebravou,Trenčiansky,38,TOPL
581305,Nemčice,Topoľčany,Nitriansky,38,TOPL
505226,Nemečky,Topoľčany,Nitriansky,38,TOPL
505234,Nitrianska Blatnica,Topoľčany,Nitriansky,38,TOPL
505242,Nitrianska Streda,Topoľčany,Nitriansky,38,TOPL
505251,Norovce,Topoľčany,Nitriansky,38,TOPL
505277,Omastiná,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505285,Oponice,Topoľčany,Nitriansky,38,TOPL
556211,Orešany,Topoľčany,Nitriansky,38,TOPL
505307,Ostratice,Partizánske,Trenčiansky,38,TOPL
556289,Otrhánky,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505315,Partizánske,Partizánske,Trenčiansky,38,TOPL
505323,Pažiť,Partizánske,Trenčiansky,38,TOPL
505331,Pečeňany,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505340,Podhradie,Topoľčany,Nitriansky,38,TOPL
505358,Podlužany,Bánovce nad Bebravou,Trenčiansky,38,TOPL
556742,Pochabany,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505374,Prašice,Topoľčany,Nitriansky,38,TOPL
505382,Pravotice,Bánovce nad Bebravou,Trenčiansky,38,TOPL
581658,Práznovce,Topoľčany,Nitriansky,38,TOPL
505404,Preseľany,Topoľčany,Nitriansky,38,TOPL
505412,Prusy,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505421,Radošina,Topoľčany,Nitriansky,38,TOPL
505439,Rajčany,Topoľčany,Nitriansky,38,TOPL
505447,Ruskovce,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505455,Rybany,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505463,Skačany,Partizánske,Trenčiansky,38,TOPL
505471,Slatina nad Bebravou,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505480,Slatinka nad Bebravou,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505498,Solčany,Topoľčany,Nitriansky,38,TOPL
556327,Solčianky,Topoľčany,Nitriansky,38,TOPL
505510,Súlovce,Topoľčany,Nitriansky,38,TOPL
556238,Svrbice,Topoľčany,Nitriansky,38,TOPL
505536,Šalgovce,Topoľčany,Nitriansky,38,TOPL
505544,Šípkov,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505552,Šišov,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505561,Tesáre,Topoľčany,Nitriansky,38,TOPL
505579,Timoradza,Bánovce nad Bebravou,Trenčiansky,38,TOPL
504998,Topoľčany,Topoľčany,Nitriansky,38,TOPL
580457,Tovarníky,Topoľčany,Nitriansky,38,TOPL
505595,Trebichava,Bánovce nad Bebravou,Trenčiansky,38,TOPL
556271,Turčianky,Partizánske,Trenčiansky,38,TOPL
505617,Tvrdomestice,Topoľčany,Nitriansky,38,TOPL
505625,Uhrovec,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505633,Uhrovské Podhradie,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505641,Urmince,Topoľčany,Nitriansky,38,TOPL
545651,Veľké Držkovce,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505676,Veľké Dvorany,Topoľčany,Nitriansky,38,TOPL
505684,Veľké Hoste,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505692,Veľké Chlievany,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505706,Veľké Kršteňany,Partizánske,Trenčiansky,38,TOPL
505714,Veľké Ripňany,Topoľčany,Nitriansky,38,TOPL
505722,Veľké Uherce,Partizánske,Trenčiansky,38,TOPL
505731,Veľký Klíž,Partizánske,Trenčiansky,38,TOPL
505749,Velušovce,Topoľčany,Nitriansky,38,TOPL
505757,Vozokany,Topoľčany,Nitriansky,38,TOPL
505765,Vysočany,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505773,Závada,Topoľčany,Nitriansky,38,TOPL
505790,Zlatníky,Bánovce nad Bebravou,Trenčiansky,38,TOPL
505803,Žabokreky nad Nitrou,Partizánske,Trenčiansky,38,TOPL
505811,Žitná - Radiša,Bánovce nad Bebravou,Trenčiansky,38,TOPL
517429,Belá,Žilina,Žilinský,41,ZA
547522,Bitarová,Žilina,Žilinský,41,ZA
547557,Brezany,Žilina,Žilinský,41,ZA
517461,Bytča,Bytča,Žilinský,41,ZA
509132,Čadca,Čadca,Žilinský,41,ZA
517470,Čičmany,Žilina,Žilinský,41,ZA
509159,Čierne,Čadca,Žilinský,41,ZA
517488,Divina,Žilina,Žilinský,41,ZA
517496,Divinka,Žilina,Žilinský,41,ZA
509167,Dlhá nad Kysucou,Čadca,Žilinský,41,ZA
517500,Dlhé Pole,Žilina,Žilinský,41,ZA
517518,Dolná Tižina,Žilina,Žilinský,41,ZA
517526,Dolný Hričov,Žilina,Žilinský,41,ZA
509175,Dolný Vadičov,Kysucké Nové Mesto,Žilinský,41,ZA
509183,Dunajov,Čadca,Žilinský,41,ZA
557986,Ďurčiná,Žilina,Žilinský,41,ZA
517542,Fačkov,Žilina,Žilinský,41,ZA
517551,Gbeľany,Žilina,Žilinský,41,ZA
581984,Hlboké nad Váhom,Bytča,Žilinský,41,ZA
517593,Horný Hričov,Žilina,Žilinský,41,ZA
509205,Horný Vadičov,Kysucké Nové Mesto,Žilinský,41,ZA
517577,Hôrky,Žilina,Žilinský,41,ZA
547590,Hričovské Podhradie,Žilina,Žilinský,41,ZA
517623,Hvozdnica,Bytča,Žilinský,41,ZA
517631,Jablonové,Bytča,Žilinský,41,ZA
517640,Jasenové,Žilina,Žilinský,41,ZA
517658,Kamenná Poruba,Žilina,Žilinský,41,ZA
557994,Kľače,Žilina,Žilinský,41,ZA
509213,Klokočov,Čadca,Žilinský,41,ZA
509221,Klubina,Čadca,Žilinský,41,ZA
517674,Kolárovice,Bytča,Žilinský,41,ZA
517682,Konská,Žilina,Žilinský,41,ZA
509230,Korňa,Čadca,Žilinský,41,ZA
517691,Kotešová,Bytča,Žilinský,41,ZA
517704,Kotrčiná Lúčka,Žilina,Žilinský,41,ZA
517712,Krasňany,Žilina,Žilinský,41,ZA
509248,Krásno nad Kysucou,Čadca,Žilinský,41,ZA
517721,Kunerad,Žilina,Žilinský,41,ZA
509256,Kysucké Nové Mesto,Kysucké Nové Mesto,Žilinský,41,ZA
509264,Kysucký Lieskovec,Kysucké Nové Mesto,Žilinský,41,ZA
517739,Lietava,Žilina,Žilinský,41,ZA
557935,Lietavská Lúčka,Žilina,Žilinský,41,ZA
517755,Lietavská Svinná - Babkov,Žilina,Žilinský,41,ZA
509272,Lodno,Kysucké Nové Mesto,Žilinský,41,ZA
509281,Lopušné Pažite,Kysucké Nové Mesto,Žilinský,41,ZA
517763,Lutiše,Žilina,Žilinský,41,ZA
517771,Lysica,Žilina,Žilinský,41,ZA
509299,Makov,Čadca,Žilinský,41,ZA
517780,Malá Čierna,Žilina,Žilinský,41,ZA
517798,Maršová ,Bytča,Žilinský,41,ZA
517798,Maršová - Rašov,Bytča,Žilinský,41,ZA
517801,Mojš,Žilina,Žilinský,41,ZA
517828,Nededza,Žilina,Žilinský,41,ZA
509302,Nesluša,Kysucké Nové Mesto,Žilinský,41,ZA
558168,Nezbudská Lúčka,Žilina,Žilinský,41,ZA
509311,Nová Bystrica,Čadca,Žilinský,41,ZA
509329,Ochodnica,Kysucké Nové Mesto,Žilinský,41,ZA
509337,Olešná,Čadca,Žilinský,41,ZA
509345,Oščadnica,Čadca,Žilinský,41,ZA
547611,Ovčiarsko,Žilina,Žilinský,41,ZA
547620,Paština Závada,Žilina,Žilinský,41,ZA
517861,Petrovice,Bytča,Žilinský,41,ZA
517879,Podhorie,Žilina,Žilinský,41,ZA
509361,Podvysoká,Čadca,Žilinský,41,ZA
557960,Porúbka,Žilina,Žilinský,41,ZA
509370,Povina,Kysucké Nové Mesto,Žilinský,41,ZA
517895,Predmier,Bytča,Žilinský,41,ZA
580791,Radoľa,Kysucké Nové Mesto,Žilinský,41,ZA
509396,Radôstka,Čadca,Žilinský,41,ZA
517917,Rajec,Žilina,Žilinský,41,ZA
517925,Rajecká Lesná,Žilina,Žilinský,41,ZA
517933,Rajecké Teplice,Žilina,Žilinský,41,ZA
509400,Raková,Čadca,Žilinský,41,ZA
517941,Rosina,Žilina,Žilinský,41,ZA
509426,Rudina,Kysucké Nové Mesto,Žilinský,41,ZA
509434,Rudinka,Kysucké Nové Mesto,Žilinský,41,ZA
509442,Rudinská,Kysucké Nové Mesto,Žilinský,41,ZA
509451,Skalité,Čadca,Žilinský,41,ZA
509469,Snežnica,Kysucké Nové Mesto,Žilinský,41,ZA
509477,Stará Bystrica,Čadca,Žilinský,41,ZA
509485,Staškov,Čadca,Žilinský,41,ZA
517950,Stráňavy,Žilina,Žilinský,41,ZA
517968,Stránske,Žilina,Žilinský,41,ZA
517976,Stráža,Žilina,Žilinský,41,ZA
517984,Strečno,Žilina,Žilinský,41,ZA
517992,Súľov - Hradná,Bytča,Žilinský,41,ZA
518000,Svederník,Žilina,Žilinský,41,ZA
509493,Svrčinovec,Čadca,Žilinský,41,ZA
518018,Štiavnik,Bytča,Žilinský,41,ZA
581712,Šuja,Žilina,Žilinský,41,ZA
518034,Teplička nad Váhom,Žilina,Žilinský,41,ZA
518042,Terchová,Žilina,Žilinský,41,ZA
518051,Turie,Žilina,Žilinský,41,ZA
509507,Turzovka,Čadca,Žilinský,41,ZA
